node_id,sampling_interval_ms,deadband_value,deadband_type,active
ns=6;s=StarGateway:Shaco.Jinx.CU.ZH_AVzyb_ifsnVQaxWq,500,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.ZH_EBWfn_WmQJukTqlO,500,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ZH_MrIEQ_IXsaLMrGwF,500,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.ZH_ntKof_WTLsyQnMPj,100,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ZH_oijaW_lCELKMeNQp,1000,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ZI_EjzsK_ZPESsIFOie,100,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.ZI_IPCyg_WOjwTPIBGq,1000,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.ZI_TVAgh_dHkDoxEjcF,100,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ZI_VDbmz_YFQJlIgGZx,500,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.ZI_cqlnZ_CEzmdgVfkq,500,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ZI_esHAj_NnjHiPMORe,100,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ZI_ltRvT_jfmZNuVhQM,1000,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.ZI_nyfse_BMHcAedUfV,500,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.ZI_vXBrU_rLxjMfFcTN,500,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.ZJ_EQAXu_apUBJDIwOG,500,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ZJ_FKdYs_toaAsyTldg,1000,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ZJ_KivXB_zAUYBiqedu,1000,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.ZJ_MBAyd_fGnMCiVwuQ,1000,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.ZJ_XhqdH_vqDXBhtAri,100,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ZJ_eUbah_mWXYtCohEe,500,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.ZJ_rycnI_pAwDdofREh,1000,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.ZK_GcARX_kSfzIUWgbF,100,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ZK_HPByo_LxKMtoTcOd,500,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.ZK_PdUxN_kdUVFTimrQ,500,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ZK_PmalH_OoMgKQzvrE,100,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ZK_WkFtm_RaWYjXBsfd,100,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ZK_dgSMQ_mSfHckuNqz,1000,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ZK_kCrxe_bqnheAYjsR,100,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.ZK_yfYQj_hFsnxeWRMY,100,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.ZL_ASUDQ_xaWuosIehk,100,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ZL_MWfyB_jFyqIucNkE,100,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.ZL_OzoJE_MLfGRONkBo,500,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ZL_bGPhv_sriETxNSyH,1000,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ZL_rQiIf_UFoMzBQLqN,500,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.ZM_Rtpvw_IJEUXvVNul,1000,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ZM_TlmVq_veDrTCOXiz,500,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.ZM_caPYl_wtFCPRbVIH,1000,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ZM_uGxLY_MZKARNHSxi,1000,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ZN_HZalU_xsopOGaTyU,100,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.ZN_MNYRL_dJAMSLNbGs,100,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ZN_QsKkn_fjMemBuEsC,500,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.ZN_gAYID_fSpDnJayGO,1000,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ZN_qOPQx_BXlajbKRSx,100,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ZN_uMtkW_NuGFyjYkMt,100,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.ZO_LKkZc_yQGMwfleYK,500,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ZO_UBAor_ldAQLbTDaX,100,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ZO_frXHy_fPyGaKmMeO,100,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ZO_hfNUg_bZWAwpeLlv,100,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ZO_niXpm_JrZlRLOUpD,100,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ZO_txkmD_yCpcBWHOwr,1000,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.ZP_rZmnM_IntqoACGLQ,1000,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ZQ_LrDzH_EoTdmzNBHt,100,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ZQ_bcAVY_HcrINKXwmD,500,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.ZQ_tibBJ_cXgjLztCxn,1000,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.ZR_IcnVR_IxASLPqeiH,100,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ZR_ZRmPG_GmIfpaUlFM,1000,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.ZR_izfAZ_LgOPXGupiH,500,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.ZR_wtNvT_MGLTodJbuh,100,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.ZS_BrZjh_scwhNdfvAj,1000,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.ZS_CujXx_ODcxayHFKf,1000,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ZS_Gxjzw_tkZsHrgxlG,1000,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.ZS_IfzwD_cWNSBJmxPj,100,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.ZS_KEUTA_neUSklQdPJ,500,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ZS_OxVQB_cveJAuUTZt,500,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.ZS_TbzJS_GUyHbXhwKz,100,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ZS_VMqxz_ZXPsuyxJBR,100,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ZS_WeFpk_WQYfuKJjnZ,500,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ZS_myBpo_wVpQmlXSEB,500,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ZS_vUacg_iRpECovZyf,1000,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ZT_QkvYl_DgacJerjPI,100,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ZT_QyJGc_OsEciWDzLw,500,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ZT_XmUnc_xobYvVwBLe,1000,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ZT_aGzLR_jidBIXTAMV,500,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ZT_aYUwr_SKgExOLPnw,500,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ZT_fDnKp_BuyovcTXsV,500,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ZT_lBoXh_jhnkMvxOWl,100,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.ZT_rkpBh_NXRzVeAHTo,100,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ZT_wpeNg_bnBYzRKGox,100,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.ZU_KuwnL_KjbSDdlXNF,500,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ZU_RJQHk_FbMDjEWsiH,100,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ZU_XBqNk_szvZjdheKV,500,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.ZU_ltmwL_FBkIvwNbdV,500,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ZU_qFBVm_UOrRHgceXW,100,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ZV_FaLEI_rCilkRXWMz,500,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ZV_McHFR_SKBFmgyNID,500,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.ZV_RNgIC_fThvkwyXzY,1000,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.ZV_dRxbc_QJvEceMzbw,500,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.ZV_djlvN_lwqmpXgxNQ,500,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ZV_jPlLt_vNosZTKEle,1000,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.ZV_sIHYW_EsWIarKBiy,500,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ZV_zdyFu_hyTmYvBazU,500,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.ZW_Ldiar_jVqRBdCLMb,1000,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ZW_ObyAD_oLDsXAQENa,100,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.ZW_SznNp_hbTedJiXOF,100,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ZW_VjNYJ_hMdTPctYRW,1000,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ZW_cXtYe_gJhtXsrlZx,100,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ZW_fwKyj_NcXusiRfxd,1000,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.ZW_iBWLI_wtGsnLOXFc,1000,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.ZX_BIrZM_bSoBhGEikg,1000,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.ZX_rsicT_cEtpVDRMwG,100,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.ZX_tDdmG_PCplLhVXHr,1000,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.ZY_IGcPN_GEDlBpPdOS,1000,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ZY_SBEsv_kqLwluSAYx,500,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.ZY_ctnKZ_tobeJRVlNw,1000,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.ZY_dbyvs_aMHngNTrev,100,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Za_HpWMR_FZexitOajo,1000,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Za_PzfIq_TmEnFgNBpX,500,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Za_kcBMx_DmEOlVMgyJ,100,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Za_lqNKo_rBkPcKDQJR,500,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Za_rmKcg_seBLhRuaTM,1000,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Za_xfYMn_mUIQygAsuE,500,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zb_IOcGD_JituUAKjWP,500,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zb_QvSqG_qLDdFjINWH,100,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Zb_RPdSD_DNAaYnuWoS,1000,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Zb_htCNm_ZngPiDNexf,100,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Zb_iZWNm_zgFjCNGxXM,500,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Zb_jhAwe_wKQkYedXrf,1000,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zc_ClIpy_PleidzLtNg,500,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zc_Exsio_ItijFgsPfd,1000,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zc_QNiqu_fjlqPriYcQ,500,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zc_VOnPI_VpDiRkabIc,500,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zc_czeCQ_RINkFyvtTA,1000,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Zc_nbSik_mtaxUEdgZh,1000,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Zd_NZqyk_TCfRFBWtJx,100,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zd_Sjldo_WyZjAQguLm,500,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Zd_lEOwi_OTWtyhBNYj,100,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zd_uIFZw_urNYWDSqvL,1000,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Zd_wFiXj_JznTDWQjyi,1000,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Zd_zjnYw_fyXUsIVEpi,500,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Ze_CZoIt_DakHCTycZP,500,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Ze_UWRYw_NinpaOsmHL,100,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Ze_WkKfm_QEYtPoUcGu,1000,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Ze_dAYtc_XnhaYpGuBF,100,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Ze_drPVo_LxjHVTfFkc,1000,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Ze_mPZGk_palEmxcLFb,500,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Ze_qnKUZ_MTgHiolIFt,1000,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Ze_yigjT_hEsofzDuTJ,1000,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zf_JYjAU_MZUmvIhgFu,500,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zf_fPpbV_EpYoeTFNag,500,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Zf_qRQWZ_gzvacRpWEQ,100,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zf_uxOAz_xwOtGbSjHm,100,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zf_wQNSh_HIsSleUcPd,100,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zf_yOMrA_OofIpPCraU,100,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zg_FIWiG_UmTsSvjyhI,500,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Zg_NXpxS_cpGBXURFED,1000,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Zg_fgOBs_VrhuUlLBsK,500,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zh_BMCJY_EjOJRiCFfL,1000,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zh_CJPze_LOEfPmWHjs,500,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zh_KSoWs_JotiUuSlMK,1000,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zh_NaMre_KxrnAQCoHi,500,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zh_PfVml_QaHoVJpONg,500,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zh_QXHxi_IYOJgXrACM,100,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zh_YADLw_VevgymnACL,500,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Zh_qLFJm_FokNVQjRGX,100,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Zi_CkSMR_oLeGMcxCBH,100,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zi_PXydh_bWwCaIVHUA,100,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zi_YcCjT_IvwycNzCob,1000,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Zi_dPrkH_DBkLOKFtsv,500,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zi_htdLN_TqoEvZASQy,1000,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zi_quZnm_fuhjgWOmYc,100,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zi_vGqjn_HqPyFvtIfi,500,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zi_wkAyq_ZsnzrTMNaP,1000,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zj_BXyzl_LzmswUGMpB,1000,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Zj_CuyHq_zmgkYnsEMu,500,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zj_OlPpI_obfuvShzKW,500,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zj_lbyXW_xcwGgAhdMm,100,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Zk_KqteO_pwHSalMCeO,1000,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Zk_LOjGg_xWycRNZYCk,100,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zk_NEFbY_tPiyejNzWw,500,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zk_dgjXM_TyaPqrDCKs,1000,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Zk_iKxhU_DfcTSjBrCd,100,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zk_sbuBT_yrEOUDhXeR,1000,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Zk_zqOMY_NJxTdUciSX,100,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Zl_GBsFw_fVLtJATwNe,1000,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zl_WvPnR_HsfDWcUREh,1000,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Zl_haPQX_dYDKAhpiNx,500,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zl_qkuQA_agHjZXtvry,500,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Zm_IjgGn_vslUGBRzeF,1000,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Zm_ImJTb_SesiIYjtdK,500,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zm_QvuNI_xwdMRqgUyk,500,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Zm_TOWHD_bpMIEKgnvz,100,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Zm_tmwBX_MGCPsUkbxH,1000,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zn_XtWyx_GnYJdDyOSX,100,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Zn_dPNCh_cQRGnKvHoO,500,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Zn_qExWR_YIUKTVMtjG,100,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zn_rJXmC_ufOpnAmRge,1000,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Zn_rWPtu_FfNRshozLp,500,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Zn_yKSVo_OTtpunNjFX,100,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Zo_IDuBf_paJBhsgHxn,500,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zo_IEAtX_vewjxmnCMI,500,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Zo_LbOeU_qEPXjDSVig,500,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Zo_UMVRu_vBayXNKZqd,1000,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Zo_cpFUr_EKBCeWZMzy,500,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Zo_koOhB_BCaQwESHns,1000,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zo_ziWDG_KUTeEdjgYW,100,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Zp_CUkyS_XOxKshlydu,500,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zp_Ipoqu_SusdNAzcHy,100,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zp_KlNOC_vwRdzgJlNC,1000,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Zp_QKbIr_PfMBAlKRzj,100,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Zp_YbqjI_qbdurFCsaz,1000,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zp_dleix_XDtAesdgPc,1000,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Zq_LOMdJ_HJCEBlDKYN,1000,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Zq_OheVr_evVawIfutj,100,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Zq_QaRrE_VMtPwQxBiE,1000,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zq_RtCIm_kiVulZqIyF,500,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Zq_YdxVo_KfuLsVIeom,1000,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Zq_eBJIr_olApmuXFcq,500,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zr_GRmkX_bgUOfkXvcP,500,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zr_HlKCi_DwcJGtmPxH,100,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Zr_KSTHc_btTuJMDqGS,1000,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zr_LQDei_rjtZpliAOa,1000,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Zr_nadIU_WXshSzmYMl,500,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Zr_qotsj_HAMgXpWUCw,1000,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zs_ItOhP_nEANuLrRcf,500,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zs_KBhQs_tamMJPcgzE,100,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zs_McRQO_fkRvIAFdTN,1000,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zs_XTnxm_PeyRLIxJfo,500,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zs_bkqze_sByMDloYzm,1000,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Zs_hFURJ_fWeNHEzRta,100,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Zs_hZKgR_ucrKzfleMq,1000,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zs_iqtmG_NLGkByUCxT,100,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Zs_lYCdR_gzEVQmAyfN,500,,,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Zs_qTdkZ_SyFuCqOIoH,1000,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zs_zYjPa_TaykHBPpfd,100,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Zs_zprkT_AKgzjsZYFy,500,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zt_EIBLZ_erRzcJsoIp,100,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zt_JLNGl_zeAGqXbHLf,500,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Zt_WbLox_gEhsUkpcfV,1000,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Zt_agWvP_WESBpxqYHi,100,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zt_pChyR_oHDAgwhaey,500,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zt_uiQCA_QsFYXvaKNA,1000,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Zu_ChXpu_uXLMZclNVf,100,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Zu_HaBez_MTApPFVJCD,500,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Zu_NzDsF_vebTdRpgNk,100,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Zu_SdwXs_hGBbmjtTZp,500,88,ABSOLUTE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zu_TBdzY_iAkSEhLeqV,1000,9,RELATIVE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Zu_TILQr_iWcXwRBdtI,100,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zu_WndhO_TJIkmilrzG,500,,,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zu_epmBz_KRhvgpxtFP,1000,9,RELATIVE,0
ns=6;s=StarGateway:Shaco.Jinx.CU.Zu_gQviP_FejizasokG,1000,88,ABSOLUTE,1
ns=6;s=StarGateway:Shaco.Jinx.CU.Zu_keFZl_cMJbsWwTqz,500,,,1
